,Game ID,thirdDownEff,completionAttempts,yardsPerPass,rushingYards
324,401121937,0.5454545454545454,0.6153846153846154,12.0,215
323,401121936,0.25,0.5,6.4,52
551,401119313,0.4615384615384616,0.7837837837837838,10.4,123
549,401119311,0.25,0.5151515151515151,5.6,163
529,401119309,0.3571428571428572,0.64,8.3,330
525,401119307,0.1666666666666667,0.6,7.9,5
515,401119304,0.4666666666666667,0.56,10.7,231
509,401119303,0.4375,0.4090909090909091,6.1,245
508,401119302,0.3076923076923077,0.6842105263157895,7.9,208
507,401119300,0.3636363636363636,0.6896551724137931,7.8,216
482,401119298,0.6470588235294118,0.5555555555555556,4.9,241
480,401119297,0.5,0.7777777777777778,14.3,171
481,401119296,0.3636363636363636,0.6363636363636364,6.7,261
456,401119291,0.4210526315789473,0.5227272727272727,4.8,127
455,401119290,0.4,0.5675675675675675,7.7,168
439,401119286,0.6363636363636364,0.625,8.0,167
430,401119284,0.4375,0.6,6.7,115
423,401119283,0.5,0.6857142857142857,7.5,214
413,401119279,0.5,0.6060606060606061,7.9,178
410,401119276,0.2307692307692308,0.5555555555555556,7.9,89
396,401119275,0.3888888888888889,0.4901960784313725,5.9,117
397,401119274,0.4285714285714285,0.6956521739130435,8.6,181
398,401119272,0.2666666666666667,0.4883720930232558,5.6,147
356,401119267,0.4,0.7727272727272727,10.5,115
317,401119261,0.4090909090909091,0.3809523809523809,8.8,252
302,401119256,0.375,0.6744186046511628,7.1,74
534,401117911,0.3846153846153846,0.5517241379310345,8.7,93
527,401117908,0.3125,0.5641025641025641,11.1,94
540,401117907,0.4117647058823529,0.5555555555555556,5.2,78
528,401117906,0.2222222222222222,0.4814814814814815,6.7,221
511,401117905,0.2941176470588235,0.4,4.3,203
522,401117903,0.4705882352941176,0.6666666666666666,9.9,171
487,401117902,0.5625,0.7619047619047619,11.9,146
483,401117900,0.4210526315789473,0.6052631578947368,7.6,167
477,401117897,0.5,0.6181818181818182,8.3,97
476,401117896,0.5882352941176471,0.6153846153846154,10.3,103
460,401117893,0.5454545454545454,0.575,7.7,275
458,401117890,0.4166666666666667,0.6896551724137931,10.0,187
445,401117889,0.3333333333333333,0.5142857142857142,11.6,103
424,401117886,0.4,0.6136363636363636,6.1,168
407,401117881,0.5833333333333334,0.6363636363636364,8.3,129
402,401117878,0.4375,0.5609756097560976,8.4,154
393,401117875,0.3529411764705883,0.5434782608695652,6.5,126
353,401117869,0.4666666666666667,0.4848484848484849,6.9,304
308,401117858,0.2307692307692308,0.64,6.5,90
290,401117855,0.1,0.5217391304347826,3.6,103
560,401117558,0.4210526315789473,0.6111111111111112,6.5,108
566,401117557,0.08333333333333333,0.6666666666666666,6.1,188
553,401117554,0.5,0.65,7.2,90
537,401117553,0.3076923076923077,0.6607142857142857,8.3,99
548,401117552,0.4285714285714285,0.625,5.7,89
547,401117551,0.5714285714285714,0.7368421052631579,7.3,53
519,401117546,0.3571428571428572,0.5555555555555556,5.1,158
506,401117543,0.6666666666666666,0.6666666666666666,8.3,122
505,401117542,0.3888888888888889,0.5142857142857142,5.6,113
504,401117541,0.4117647058823529,0.6521739130434783,7.0,123
500,401117540,0.6363636363636364,0.8,13.2,156
479,401117537,0.5882352941176471,0.5098039215686274,6.8,209
462,401117534,0.1428571428571428,0.5384615384615384,6.5,121
414,401117524,0.1666666666666667,0.5111111111111111,9.0,15
420,401117523,0.3846153846153846,0.3571428571428572,7.8,157
357,401117509,0.2,0.3125,6.7,143
373,401117508,0.4210526315789473,0.5405405405405406,7.6,91
372,401117507,0.3333333333333333,0.5925925925925926,7.5,289
350,401117505,0.08333333333333333,0.3181818181818182,2.9,62
347,401117504,0.35,0.4705882352941176,6.2,93
313,401117496,0.2,0.65625,3.7,35
307,401117495,0.2,0.5833333333333334,7.4,115
444,401117215,0.5,0.5806451612903226,6.0,174
411,401117214,0.5454545454545454,0.6363636363636364,6.7,218
378,401117213,0.3333333333333333,0.5681818181818182,8.0,101
384,401114356,0.5714285714285714,0.6666666666666666,8.0,71
501,401114353,0.5294117647058824,0.5869565217391305,6.6,128
386,401114350,0.5294117647058824,0.4615384615384616,5.3,223
404,401114342,0.3,0.6451612903225806,8.5,131
364,401114340,0.5714285714285714,0.6382978723404256,7.1,154
470,401114331,0.3846153846153846,0.6428571428571429,15.3,129
448,401114330,0.6470588235294118,0.5384615384615384,7.9,326
438,401114329,0.4,0.5454545454545454,5.9,278
564,401114325,0.2857142857142857,0.6470588235294118,7.9,21
559,401114324,0.3333333333333333,0.5454545454545454,9.1,165
558,401114321,0.2941176470588235,0.5789473684210527,6.3,82
533,401114317,0.2857142857142857,0.53125,5.1,75
532,401114315,0.3571428571428572,0.4705882352941176,5.1,97
521,401114310,0.25,0.7096774193548387,10.9,106
490,401114307,0.4166666666666667,0.6,9.6,82
493,401114304,0.5833333333333334,0.75,10.8,174
467,401114300,0.2666666666666667,0.5277777777777778,4.7,64
450,401114297,0.3846153846153846,0.7045454545454546,6.6,134
453,401114293,0.5,0.6842105263157895,10.4,145
437,401114292,0.6428571428571429,0.6896551724137931,7.7,146
436,401114290,0.2941176470588235,0.5208333333333334,5.3,178
421,401114288,0.4285714285714285,0.5384615384615384,9.3,57
388,401114273,0.3846153846153846,0.5806451612903226,5.8,117
387,401114271,0.4210526315789473,0.6666666666666666,6.8,90
389,401114268,0.25,0.6153846153846154,5.7,190
348,401114260,0.3636363636363636,0.6744186046511628,11.7,24
349,401114259,0.5,0.5769230769230769,8.3,223
315,401114251,0.2222222222222222,0.5555555555555556,3.1,116
319,401114250,0.4375,0.65,6.0,216
325,401114248,0.1333333333333333,0.2777777777777778,3.7,151
291,401114246,0.5625,0.6666666666666666,7.8,184
312,401114244,0.4285714285714285,0.7297297297297297,8.1,113
309,401114242,0.4615384615384616,0.6551724137931034,6.9,69
294,401114238,0.2727272727272727,0.5,4.4,181
292,401114237,0.2,0.59375,3.6,145
334,401114230,0.5,0.5416666666666666,5.3,239
474,401114227,0.375,0.5576923076923077,6.1,53
418,401114222,0.4166666666666667,0.6857142857142857,7.3,171
354,401114220,0.3846153846153846,0.7333333333333333,7.0,247
343,401114219,0.3529411764705883,0.7058823529411765,8.3,171
314,401114218,0.3125,0.4871794871794872,6.6,206
374,401114215,0.6153846153846154,0.6721311475409836,9.3,150
545,401114206,0.3846153846153846,0.55,10.2,193
390,401114202,0.6923076923076923,0.6923076923076923,8.6,164
332,401114200,0.3333333333333333,0.4545454545454545,5.1,263
463,401114197,0.1111111111111111,0.64,8.1,40
434,401114196,0.2307692307692308,0.7666666666666667,9.6,125
546,401114191,0.3529411764705883,0.6,5.9,32
492,401114190,0.3,0.6206896551724138,8.4,127
446,401114188,0.3571428571428572,0.627906976744186,7.5,196
341,401114185,0.5789473684210527,0.6046511627906976,5.1,105
536,401114182,0.5384615384615384,0.7428571428571429,8.3,61
429,401114178,0.3125,0.4242424242424243,5.3,107
346,401114176,0.3125,0.525,5.2,119
330,401114175,0.375,0.6,5.4,186
401,401114167,0.375,0.6590909090909091,7.7,159
391,401114166,0.4705882352941176,0.5238095238095238,5.4,217
289,401114164,0.2727272727272727,0.5641025641025641,9.3,178
543,401114162,0.4,0.5555555555555556,8.4,154
523,401114161,0.3333333333333333,0.6666666666666666,9.3,74
497,401114160,0.5,0.6363636363636364,6.6,47
412,401114157,0.3846153846153846,0.6666666666666666,7.1,32
375,401114156,0.4375,0.5384615384615384,5.4,105
371,401114155,0.6153846153846154,0.6153846153846154,8.8,108
563,401112522,0.4615384615384616,0.7317073170731707,7.9,71
541,401112517,0.1,0.5277777777777778,6.9,164
526,401112513,0.4666666666666667,0.6129032258064516,7.3,230
510,401112507,0.4285714285714285,0.627906976744186,7.5,136
489,401112504,0.3,0.6818181818181818,10.4,143
484,401112502,0.7,0.6896551724137931,7.8,281
468,401112501,0.25,0.3214285714285715,5.0,96
478,401112499,0.5384615384615384,0.5172413793103449,12.2,186
449,401112494,0.45,0.5625,4.6,176
451,401112493,0.2857142857142857,0.5714285714285714,5.5,78
459,401112491,0.3684210526315789,0.5116279069767442,5.3,100
432,401112489,0.4285714285714285,0.5306122448979592,7.1,143
426,401112488,0.3846153846153846,0.5483870967741935,6.5,157
442,401112487,0.4117647058823529,0.627906976744186,6.5,169
422,401112483,0.2777777777777778,0.4318181818181818,6.3,51
416,401112481,0.4666666666666667,0.5892857142857143,7.6,245
406,401112478,0.5263157894736842,0.5952380952380952,6.0,74
405,401112477,0.3125,0.7435897435897436,7.7,41
399,401112476,0.4666666666666667,0.5818181818181818,8.5,94
403,401112474,0.4545454545454545,0.4,3.7,123
395,401112473,0.2666666666666667,0.4545454545454545,9.2,259
379,401112470,0.2142857142857143,0.4516129032258064,4.1,43
383,401112467,0.4117647058823529,0.5555555555555556,5.3,146
380,401112466,0.1666666666666667,0.7096774193548387,9.1,252
359,401112461,0.25,0.5952380952380952,8.0,85
360,401112459,0.4375,0.6428571428571429,7.7,146
362,401112458,0.3333333333333333,0.4509803921568628,4.3,31
335,401112455,0.3571428571428572,0.5625,4.3,163
340,401112452,0.3333333333333333,0.5384615384615384,9.1,183
352,401112451,0.4375,0.5945945945945946,6.3,95
333,401112448,0.125,0.6,6.3,144
329,401112443,0.2727272727272727,0.7692307692307693,7.9,179
318,401112441,0.2666666666666667,0.64,6.8,92
322,401112440,0.4,0.6052631578947368,6.3,178
305,401112435,0.4444444444444444,0.6170212765957447,7.3,98
299,401112431,0.08333333333333333,0.6764705882352942,9.6,99
295,401112430,0.375,0.6875,8.7,180
296,401112262,0.5,0.6538461538461539,8.1,96
338,401112259,0.3125,0.6862745098039216,7.3,24
488,401112249,0.4,0.6129032258064516,5.9,251
466,401112243,0.375,0.5641025641025641,6.3,128
400,401112242,0.3125,0.59375,4.3,157
320,401112239,0.3333333333333333,0.6153846153846154,11.2,179
486,401112235,0.5,0.5227272727272727,7.7,178
382,401112232,0.4375,0.5510204081632653,5.9,123
342,401112231,0.2222222222222222,0.5555555555555556,8.3,123
331,401112230,0.25,0.6857142857142857,8.2,57
293,401112229,0.3333333333333333,0.5,7.4,174
441,401112226,0.4117647058823529,0.5853658536585366,6.7,141
316,401112223,0.3125,0.4,8.6,200
562,401112221,0.09090909090909091,0.4285714285714285,5.4,164
345,401112214,0.5294117647058824,0.6153846153846154,7.5,113
336,401112203,0.2380952380952381,0.4102564102564102,4.6,161
552,401112200,0.3809523809523809,0.5217391304347826,4.3,184
520,401112199,0.5,0.6410256410256411,9.4,63
498,401112198,0.1111111111111111,0.6071428571428571,7.4,87
427,401112196,0.375,0.6,6.5,33
419,401112195,0.4444444444444444,0.5813953488372093,6.7,70
394,401112194,0.3529411764705883,0.5476190476190477,6.2,1
557,401112168,0.5,0.56,8.2,181
513,401112166,0.5384615384615384,0.7560975609756098,9.0,91
454,401112164,0.4615384615384616,0.8695652173913043,12.8,220
433,401112163,0.4285714285714285,0.6296296296296297,7.8,173
495,401112154,0.2666666666666667,0.5277777777777778,7.0,275
425,401112151,0.5294117647058824,0.75,8.3,156
369,401112148,0.08333333333333333,0.375,3.3,221
339,401112147,0.4117647058823529,0.5945945945945946,8.0,167
321,401112146,0.4,0.6774193548387096,8.9,10
301,401112143,0.3571428571428572,0.65,7.8,172
554,401112134,0.4210526315789473,0.4054054054054054,3.9,153
512,401112133,0.4545454545454545,0.5757575757575758,10.1,69
358,401112131,0.5,0.4444444444444444,5.2,236
530,401112128,0.3571428571428572,0.7368421052631579,8.1,26
472,401112127,0.4117647058823529,0.5348837209302325,6.7,163
368,401112125,0.4736842105263158,0.5757575757575758,8.1,226
544,401112120,0.1111111111111111,0.3333333333333333,3.1,139
409,401112118,0.4,0.6842105263157895,5.5,100
539,401112113,0.3571428571428572,0.58,7.4,144
517,401112112,0.4705882352941176,0.6153846153846154,7.7,122
496,401112111,0.4545454545454545,0.6296296296296297,9.4,51
447,401112110,0.375,0.7037037037037037,14.6,102
428,401112109,0.3571428571428572,0.5806451612903226,4.5,228
461,401112103,0.4,0.6764705882352942,8.0,212
440,401112102,0.5263157894736842,0.574468085106383,6.6,259
363,401112099,0.4,0.7307692307692307,10.6,142
326,401112097,0.4,0.6842105263157895,5.6,173
298,401112096,0.3571428571428572,0.6470588235294118,6.4,146
516,401112093,0.3529411764705883,0.55,6.8,54
503,401112092,0.3333333333333333,0.6129032258064516,9.1,195
452,401112091,0.3125,0.6190476190476191,6.1,86
344,401112086,0.3333333333333333,0.7142857142857143,9.3,91
300,401112085,0.3529411764705883,0.5952380952380952,5.4,34
524,401112082,0.4444444444444444,0.6206896551724138,6.7,113
485,401112081,0.5,0.4375,4.4,168
465,401112080,0.1764705882352941,0.5128205128205128,5.3,14
415,401112078,0.4444444444444444,0.7380952380952381,8.6,148
381,401112076,0.4666666666666667,0.6,7.6,63
366,401112075,0.4444444444444444,0.5806451612903226,5.7,64
561,401110865,0.4285714285714285,0.6666666666666666,8.6,180
550,401110863,0.3571428571428572,0.5769230769230769,9.4,139
542,401110861,0.2666666666666667,0.5862068965517241,6.2,99
535,401110857,0.2666666666666667,0.5952380952380952,6.5,-2
518,401110849,0.2777777777777778,0.6,4.9,84
499,401110848,0.2222222222222222,0.5517241379310345,5.6,21
502,401110846,0.4666666666666667,0.5714285714285714,3.6,302
494,401110842,0.4,0.525,10.5,123
471,401110838,0.2222222222222222,0.6363636363636364,7.8,21
475,401110837,0.2,0.5185185185185185,3.7,167
457,401110833,0.2777777777777778,0.4166666666666667,4.4,130
435,401110830,0.2,0.5,5.4,153
443,401110827,0.25,0.4516129032258064,5.0,250
417,401110818,0.4615384615384616,0.4444444444444444,4.5,183
408,401110817,0.5,0.5384615384615384,5.7,173
377,401110811,0.2857142857142857,0.53125,8.8,108
376,401110807,0.3846153846153846,0.6136363636363636,6.8,98
361,401110804,0.3571428571428572,0.6326530612244898,6.8,56
355,401110801,0.2941176470588235,0.6041666666666666,7.3,177
370,401110800,0.3076923076923077,0.6170212765957447,5.9,46
367,401110798,0.4,0.56,7.1,131
337,401110792,0.2857142857142857,0.4074074074074074,5.6,201
351,401110789,0.5333333333333333,0.6571428571428571,7.6,140
327,401110783,0.3125,0.6071428571428571,6.3,242
328,401110778,0.5333333333333333,0.6666666666666666,8.5,121
303,401110730,0.6153846153846154,0.65,7.8,93
304,401110729,0.2307692307692308,0.5333333333333333,4.7,128
311,401110728,0.4117647058823529,0.6458333333333334,8.8,114
297,401110726,0.1,0.4736842105263158,4.9,80
288,401110723,0.1428571428571428,0.6333333333333333,7.1,87
310,401110722,0.2857142857142857,0.7567567567567568,6.5,90
306,401110721,0.1538461538461539,0.4848484848484849,4.7,75
267,401082044,0.4285714285714285,0.6896551724137931,7.6,58
20,401079833,0.3809523809523809,0.5757575757575758,4.8,68
269,401056705,0.3125,0.625,7.5,153
266,401056704,0.3333333333333333,0.6296296296296297,5.1,51
268,401056703,0.2,0.6444444444444445,8.0,94
270,401056700,0.3333333333333333,0.4838709677419355,4.0,225
265,401056696,0.4666666666666667,0.5142857142857142,7.2,142
281,401035254,0.3636363636363636,0.55,4.3,159
278,401035252,0.1176470588235294,0.5652173913043478,6.0,224
280,401035251,0.2941176470588235,0.3793103448275862,4.7,208
285,401032088,0.2857142857142857,0.4857142857142857,7.0,161
287,401032086,0.4615384615384616,0.5882352941176471,6.2,72
286,401032085,0.45,0.6545454545454545,5.7,129
284,401032084,0.4,0.3870967741935484,3.9,130
283,401032083,0.2941176470588235,0.4375,4.8,190
282,401032081,0.5,0.6052631578947368,9.8,264
279,401032080,0.4285714285714285,0.6451612903225806,7.1,224
277,401032075,0.3,0.6666666666666666,11.7,200
276,401032072,0.5384615384615384,0.4736842105263158,7.5,287
275,401032069,0.2857142857142857,0.5151515151515151,5.0,100
274,401032063,0.375,0.5172413793103449,5.9,207
273,401032061,0.1818181818181818,0.5789473684210527,6.9,124
272,401032056,0.3636363636363636,0.6538461538461539,7.8,97
262,401022569,0.3333333333333333,0.6,6.6,169
264,401022568,0.25,0.5217391304347826,7.7,224
238,401022565,0.6363636363636364,0.59375,11.7,64
236,401022564,0.45,0.4166666666666667,3.6,221
224,401022561,0.4285714285714285,0.6578947368421053,8.1,199
233,401022559,0.5384615384615384,0.5555555555555556,5.9,362
216,401022558,0.3571428571428572,0.6111111111111112,7.8,89
199,401022556,0.2,0.6857142857142857,8.1,107
194,401022550,0.2857142857142857,0.45,2.1,101
177,401022548,0.4705882352941176,0.4878048780487805,6.9,173
156,401022543,0.4375,0.7297297297297297,6.3,62
144,401022540,0.3684210526315789,0.4166666666666667,4.2,231
138,401022539,0.4615384615384616,0.6842105263157895,6.9,139
131,401022535,0.2727272727272727,0.6,8.5,134
136,401022534,0.3846153846153846,0.5714285714285714,7.2,82
116,401022533,0.375,0.4705882352941176,3.6,214
112,401022531,0.1666666666666667,0.5,4.8,157
103,401022528,0.3157894736842105,0.5,4.0,51
87,401022527,0.4,0.5714285714285714,9.2,39
80,401022525,0.2142857142857143,0.4210526315789473,5.1,154
50,401022520,0.3571428571428572,0.6,4.9,221
5,401022511,0.3809523809523809,0.5384615384615384,7.0,141
250,401021701,0.4615384615384616,0.625,8.4,143
242,401021699,0.4545454545454545,0.6363636363636364,8.9,92
231,401021696,0.4615384615384616,0.391304347826087,6.7,129
161,401021682,0.6666666666666666,0.56,9.2,280
172,401021681,0.5333333333333333,0.5483870967741935,8.7,208
151,401021678,0.1538461538461539,0.6,4.6,127
113,401021673,0.1666666666666667,0.5185185185185185,5.0,107
84,401021666,0.4444444444444444,0.7450980392156863,7.4,117
63,401021664,0.5882352941176471,0.6041666666666666,6.0,200
64,401021663,0.4444444444444444,0.5555555555555556,7.9,238
66,401021662,0.2941176470588235,0.2380952380952381,1.1,310
4,401021655,0.3,0.6904761904761905,8.7,72
1,401021651,0.3333333333333333,0.631578947368421,10.6,181
240,401020790,0.2941176470588235,0.5428571428571428,6.0,179
237,401020786,0.4666666666666667,0.6666666666666666,7.4,106
218,401020782,0.1428571428571428,0.4545454545454545,4.8,212
217,401020780,0.4,0.6896551724137931,6.4,361
197,401020776,0.4285714285714285,0.5714285714285714,5.8,201
178,401020769,0.3333333333333333,0.5526315789473685,6.1,86
159,401020768,0.2,0.4871794871794872,4.3,131
146,401020761,0.2631578947368421,0.5483870967741935,6.4,173
122,401020760,0.4,0.6,10.8,132
119,401020759,0.375,0.4444444444444444,5.4,229
126,401020758,0.3333333333333333,0.6521739130434783,12.0,46
123,401020757,0.4666666666666667,0.4782608695652174,5.5,261
102,401020755,0.5,0.7714285714285715,7.7,201
99,401020754,0.4347826086956522,0.5714285714285714,4.6,131
96,401020753,0.2941176470588235,0.5806451612903226,6.6,178
76,401020750,0.4166666666666667,0.6875,9.2,55
85,401020688,0.1666666666666667,0.4146341463414634,4.4,62
71,401020683,0.4375,0.6296296296296297,8.7,119
51,401020682,0.375,0.6578947368421053,9.2,142
49,401020681,0.5294117647058824,0.3529411764705883,6.4,389
46,401020679,0.375,0.5454545454545454,4.8,164
10,401020675,0.5714285714285714,0.5094339622641509,9.1,161
253,401019540,0.3571428571428572,0.5652173913043478,6.9,61
247,401019539,0.1333333333333333,0.5,12.8,117
229,401019534,0.5,0.6785714285714286,7.4,164
209,401019526,0.1363636363636364,0.3088235294117647,5.3,90
173,401019516,0.1818181818181818,0.4615384615384616,6.9,135
168,401019514,0.1764705882352941,0.5116279069767442,7.6,23
149,401019513,0.2,0.6086956521739131,6.7,168
150,401019511,0.2727272727272727,0.4761904761904762,6.3,322
141,401019510,0.3684210526315789,0.4117647058823529,3.3,200
125,401019508,0.3846153846153846,0.2727272727272727,1.3,270
124,401019506,0.4375,0.5862068965517241,7.2,281
115,401019505,0.4117647058823529,0.2857142857142857,3.8,220
59,401019495,0.4705882352941176,0.25,6.3,349
68,401019492,0.4166666666666667,0.44,5.1,156
58,401019491,0.375,0.4444444444444444,6.6,234
39,401019486,0.0,0.6764705882352942,10.3,199
23,401019479,0.4,0.6,5.8,233
26,401019478,0.2142857142857143,0.4473684210526316,6.3,115
8,401019473,0.6153846153846154,0.5757575757575758,6.2,46
195,401016410,0.25,0.6551724137931034,10.1,96
165,401016409,0.2,0.6,6.9,93
258,401015054,0.4166666666666667,0.6060606060606061,8.2,131
246,401015051,0.2857142857142857,0.6578947368421053,5.3,190
256,401015050,0.3333333333333333,0.5714285714285714,10.9,187
228,401015046,0.5294117647058824,0.627906976744186,5.7,68
219,401015045,0.2222222222222222,0.6,8.4,195
223,401015044,0.4166666666666667,0.7272727272727273,11.5,281
214,401015043,0.3333333333333333,0.4102564102564102,4.1,5
207,401015042,0.3529411764705883,0.5909090909090909,5.5,155
190,401015035,0.2307692307692308,0.53125,9.8,70
185,401015033,0.3846153846153846,0.4473684210526316,5.7,31
157,401015028,0.09090909090909091,0.5862068965517241,4.2,227
162,401015026,0.4285714285714285,0.6923076923076923,7.6,129
153,401015024,0.5,0.75,8.0,207
152,401015023,0.3,0.725,8.4,64
148,401015022,0.3529411764705883,0.5757575757575758,8.6,72
145,401015019,0.4210526315789473,0.5,5.2,150
134,401015014,0.5625,0.5555555555555556,5.3,187
108,401015011,0.5,0.4848484848484849,9.5,104
78,401015006,0.1875,0.5833333333333334,6.9,21
91,401015005,0.25,0.6153846153846154,6.7,61
92,401015004,0.4,0.6285714285714286,8.5,131
88,401015003,0.3333333333333333,0.6071428571428571,5.5,272
61,401015000,0.4615384615384616,0.6,6.3,120
62,401014999,0.3636363636363636,0.6071428571428571,7.9,26
43,401014996,0.2307692307692308,0.2692307692307692,6.9,175
37,401014993,0.4545454545454545,0.5714285714285714,7.7,123
30,401014992,0.1875,0.5609756097560976,8.5,42
28,401014989,0.4,0.6739130434782609,8.2,58
22,401014983,0.1818181818181818,0.6153846153846154,12.6,209
32,401014982,0.2307692307692308,0.5135135135135135,8.2,93
14,401014975,0.3333333333333333,0.5434782608695652,7.8,87
17,401014974,0.2307692307692308,0.4782608695652174,4.0,217
0,401014972,0.1818181818181818,0.5517241379310345,8.4,140
143,401013453,0.5,0.4545454545454545,9.0,234
120,401013452,0.2666666666666667,0.5333333333333333,5.3,133
249,401013447,0.1875,0.5370370370370371,5.8,83
171,401013444,0.3181818181818182,0.4915254237288136,4.7,153
110,401013441,0.45,0.5740740740740741,6.8,153
67,401013440,0.4,0.625,12.1,235
24,401013377,0.3478260869565217,0.46,3.6,169
271,401013376,0.2307692307692308,0.2941176470588235,4.8,127
180,401013373,0.3333333333333333,0.5454545454545454,9.0,125
139,401013371,0.2777777777777778,0.5660377358490566,6.2,77
41,401013368,0.1428571428571428,0.625,10.0,41
189,401013365,0.3076923076923077,0.4571428571428571,7.8,216
160,401013364,0.2727272727272727,0.6666666666666666,2.5,250
48,401013356,0.3076923076923077,0.6428571428571429,6.8,204
227,401013353,0.3125,0.6458333333333334,8.0,76
21,401013352,0.3076923076923077,0.5833333333333334,5.6,341
11,401013349,0.375,0.6666666666666666,7.5,159
90,401013347,0.1764705882352941,0.5,8.9,206
54,401013343,0.3333333333333333,0.6379310344827587,7.0,86
3,401013342,0.5333333333333333,0.6521739130434783,5.9,202
183,401013341,0.2857142857142857,0.6666666666666666,8.1,184
118,401013340,0.4375,0.7142857142857143,7.2,231
40,401013337,0.3125,0.7037037037037037,6.6,187
29,401013329,0.4285714285714285,0.7058823529411765,6.2,87
232,401013327,0.2777777777777778,0.5625,7.6,189
73,401013325,0.4117647058823529,0.5319148936170213,6.3,168
213,401013321,0.6666666666666666,0.7916666666666666,9.5,141
176,401013320,0.4166666666666667,0.5238095238095238,6.7,119
34,401013319,0.2142857142857143,0.5,6.3,189
186,401013188,0.5454545454545454,0.6944444444444444,9.8,166
248,401013187,0.25,0.475,6.9,153
243,401013183,0.3846153846153846,0.4827586206896552,8.9,164
226,401013177,0.5555555555555556,0.7857142857142857,9.8,130
230,401013175,0.3684210526315789,0.4736842105263158,7.8,125
211,401013172,0.6,0.6086956521739131,7.2,134
204,401013170,0.4,0.6136363636363636,5.0,315
198,401013167,0.375,0.660377358490566,7.1,47
191,401013163,0.2142857142857143,0.4642857142857143,4.0,300
142,401013152,0.3181818181818182,0.6296296296296297,5.9,179
121,401013148,0.3333333333333333,0.6333333333333333,4.2,116
132,401013147,0.4,0.6285714285714286,8.2,235
133,401013146,0.3333333333333333,0.5172413793103449,6.6,149
97,401013142,0.5555555555555556,0.4736842105263158,5.1,177
105,401013141,0.3125,0.5,4.1,70
98,401013139,0.1,0.56,7.9,120
79,401013133,0.5263157894736842,0.5333333333333333,6.8,115
72,401013131,0.2,0.6341463414634146,6.1,61
60,401013125,0.5,0.5757575757575758,5.3,228
55,401013113,0.5294117647058824,0.6578947368421053,6.8,168
42,401013112,0.3076923076923077,0.4,4.4,320
38,401013109,0.2272727272727273,0.4444444444444444,4.8,298
2,401013086,0.3684210526315789,0.4864864864864865,7.6,155
261,401013078,0.3333333333333333,0.425,4.5,99
114,401013076,0.2941176470588235,0.5777777777777777,6.4,121
244,401013071,0.6666666666666666,0.6530612244897959,11.0,165
206,401013070,0.625,0.6415094339622641,9.5,139
192,401013069,0.2307692307692308,0.6818181818181818,8.3,107
94,401013067,0.375,0.7407407407407407,11.5,222
65,401013066,0.6190476190476191,0.3333333333333333,4.4,339
188,401013063,0.3125,0.5714285714285714,5.8,139
77,401013060,0.4,0.44,4.4,107
16,401013057,0.25,0.4285714285714285,4.6,77
241,401013056,0.4736842105263158,0.5142857142857142,4.5,137
200,401013054,0.3333333333333333,0.6176470588235294,6.8,115
163,401013053,0.6666666666666666,0.696969696969697,10.6,153
15,401013048,0.3529411764705883,0.5526315789473685,5.2,56
257,401013047,0.4285714285714285,0.6666666666666666,6.8,245
104,401013042,0.4666666666666667,0.5757575757575758,8.8,126
89,401013041,0.4166666666666667,0.5,2.8,119
221,401013036,0.1538461538461539,0.4827586206896552,5.6,140
184,401013034,0.4375,0.5952380952380952,7.4,212
128,401013032,0.4705882352941176,0.5,6.0,88
100,401013031,0.5,0.5769230769230769,5.7,319
82,401012892,0.3846153846153846,0.5517241379310345,6.0,28
18,401012888,0.4615384615384616,0.6666666666666666,6.9,58
220,401012887,0.45,0.3658536585365854,3.6,143
129,401012883,0.2142857142857143,0.59375,6.0,205
6,401012880,0.5384615384615384,0.6590909090909091,7.3,25
222,401012878,0.2307692307692308,0.5,14.0,339
7,401012872,0.2,0.5384615384615384,6.7,142
239,401012871,0.4,0.6842105263157895,6.8,140
208,401012870,0.2307692307692308,0.6585365853658537,6.6,64
187,401012869,0.5,0.65625,8.6,118
166,401012868,0.35,0.38,4.3,135
245,401012861,0.3571428571428572,0.7058823529411765,6.8,142
201,401012859,0.5333333333333333,0.56,7.6,353
158,401012858,0.4705882352941176,0.6590909090909091,5.3,153
147,401012857,0.4285714285714285,0.6363636363636364,6.0,224
31,401012852,0.4375,0.48,4.2,188
255,401012850,0.2857142857142857,0.5,6.1,108
140,401012846,0.1333333333333333,0.4838709677419355,2.6,107
74,401012824,0.3333333333333333,0.5277777777777778,5.4,98
252,401012815,0.4666666666666667,0.5897435897435898,7.2,154
45,401012806,0.2777777777777778,0.6451612903225806,5.4,212
9,401012804,0.2941176470588235,0.6829268292682927,6.6,183
263,401012802,0.3888888888888889,0.6896551724137931,7.0,153
251,401012801,0.2142857142857143,0.6170212765957447,9.9,62
260,401012800,0.4666666666666667,0.7254901960784313,6.8,94
254,401012799,0.5,0.5384615384615384,7.2,238
235,401012793,0.1764705882352941,0.46875,5.7,142
225,401012791,0.3076923076923077,0.5882352941176471,9.9,112
210,401012789,0.4,0.5882352941176471,8.5,117
215,401012787,0.4117647058823529,0.6176470588235294,5.3,97
205,401012786,0.5,0.7428571428571429,9.6,104
196,401012785,0.2857142857142857,0.5454545454545454,5.4,112
193,401012784,0.5,0.6590909090909091,7.9,77
179,401012780,0.4,0.627906976744186,8.0,40
