,Game ID,thirdDownEff,completionAttempts,yardsPerPass,rushingYards
876,401282150,0.2142857142857142,0.5714285714285714,6.9,54.0
865,401282147,0.4166666666666667,0.6060606060606061,6.2,145.0
871,401282146,0.2777777777777778,0.6538461538461539,5.3,22.0
858,401282142,0.4285714285714285,0.53125,5.9,191.0
856,401282141,0.2777777777777778,0.6363636363636364,8.1,93.0
852,401282135,0.4375,0.7419354838709677,11.5,110.0
834,401282132,0.4615384615384615,0.5333333333333333,6.4,57.0
838,401282130,0.3333333333333333,0.5675675675675675,5.4,108.0
815,401282123,0.7058823529411765,0.64,7.7,225.0
813,401282121,0.5,0.75,8.7,69.0
817,401282120,0.2777777777777778,0.5151515151515151,5.6,109.0
753,401282110,0.5294117647058824,0.6206896551724138,8.4,222.0
749,401282109,0.3571428571428571,0.5238095238095238,9.8,108.0
742,401282106,0.5,0.575,8.8,138.0
732,401282103,0.5,0.5833333333333334,7.7,153.0
715,401282100,0.5384615384615384,0.7142857142857143,9.3,350.0
707,401282096,0.2666666666666666,0.5581395348837209,7.7,192.0
704,401282095,0.3636363636363636,0.6,6.8,162.0
710,401282092,0.3529411764705882,0.5652173913043478,7.1,33.0
700,401282091,0.3076923076923077,0.75,6.6,171.0
679,401282087,0.25,0.68,6.3,58.0
663,401282086,0.6666666666666666,0.7142857142857143,7.2,88.0
662,401282085,0.6666666666666666,0.7580645161290323,6.0,115.0
644,401282076,0.5294117647058824,0.746268656716418,6.3,49.0
638,401282073,0.4666666666666667,0.6,4.8,171.0
642,401282071,0.4166666666666667,0.6428571428571429,7.0,244.0
648,401282070,0.5882352941176471,0.5384615384615384,4.7,182.0
632,401282068,0.2666666666666666,0.5263157894736842,6.3,207.0
619,401282067,0.2857142857142857,0.52,3.6,171.0
614,401282066,0.4615384615384615,0.6666666666666666,7.2,136.0
615,401282065,0.125,0.48,6.1,116.0
630,401282061,0.6,0.6538461538461539,5.7,104.0
591,401282052,0.5714285714285714,0.6896551724137931,7.9,353.0
597,401281949,0.2666666666666666,0.5675675675675675,7.2,101.0
603,401281946,0.3125,0.5135135135135135,4.8,2.0
571,401147693,0.2352941176470588,0.5263157894736842,5.0,154.0
581,401136255,0.125,0.5517241379310345,8.5,224.0
585,401135291,0.3076923076923077,0.5882352941176471,6.7,76.0
584,401135288,0.2941176470588235,0.6571428571428571,5.3,136.0
583,401135287,0.2727272727272727,0.6296296296296297,6.5,56.0
582,401135284,0.125,0.7142857142857143,8.9,46.0
580,401135283,0.3636363636363636,0.5454545454545454,5.0,219.0
579,401135282,0.3846153846153846,0.6829268292682927,7.9,52.0
578,401135280,0.3333333333333333,0.5277777777777778,5.4,114.0
577,401135279,0.3888888888888889,0.6521739130434783,7.0,196.0
576,401135274,0.3333333333333333,0.5357142857142857,6.6,150.0
575,401135273,0.4705882352941176,0.4137931034482758,6.0,176.0
574,401135271,0.5,0.5490196078431373,6.1,127.0
573,401135269,0.4285714285714285,0.5853658536585366,6.7,231.0
572,401135265,0.375,0.5641025641025641,8.0,132.0
568,401132984,0.5714285714285714,0.5217391304347826,7.7,159.0
569,401132982,0.4117647058823529,0.627906976744186,6.0,99.0
570,401132976,0.4117647058823529,0.4324324324324324,6.3,221.0
567,401132974,0.2,0.3333333333333333,8.5,35.0
565,401121982,0.4666666666666667,0.5945945945945946,8.9,240.0
556,401121980,0.4545454545454545,0.7058823529411765,8.6,36.0
555,401121979,0.4444444444444444,0.6052631578947368,9.0,95.0
538,401121975,0.3333333333333333,0.6363636363636364,10.1,230.0
531,401121974,0.3571428571428571,0.5769230769230769,7.0,292.0
514,401121969,0.2631578947368421,0.53125,5.6,233.0
493,401121967,0.4285714285714285,0.7647058823529411,9.6,184.0
469,401121962,0.3333333333333333,0.7428571428571429,11.0,115.0
470,401121961,0.3529411764705882,0.631578947368421,5.7,233.0
464,401121960,0.3529411764705882,0.4901960784313725,5.3,152.0
431,401121956,0.3125,0.7857142857142857,7.2,127.0
392,401121948,0.0,0.5333333333333333,12.9,53.0
387,401121944,0.4736842105263157,0.576271186440678,6.5,119.0
366,401121942,0.5238095238095238,0.6,5.5,204.0
324,401121937,0.5454545454545454,0.6153846153846154,12.0,215.0
323,401121936,0.25,0.5,6.4,52.0
551,401119313,0.4615384615384615,0.7837837837837838,10.4,123.0
549,401119311,0.25,0.5151515151515151,5.6,163.0
528,401119309,0.3571428571428571,0.64,8.3,330.0
525,401119307,0.1666666666666666,0.6,7.9,5.0
518,401119304,0.4666666666666667,0.56,10.7,231.0
509,401119303,0.4375,0.4090909090909091,6.1,245.0
508,401119302,0.3076923076923077,0.6842105263157895,7.9,208.0
507,401119300,0.3636363636363636,0.6896551724137931,7.8,216.0
482,401119298,0.6470588235294118,0.5555555555555556,4.9,241.0
480,401119297,0.5,0.7777777777777778,14.3,171.0
481,401119296,0.3636363636363636,0.6363636363636364,6.7,261.0
458,401119291,0.4210526315789473,0.5227272727272727,4.8,127.0
454,401119290,0.4,0.5675675675675675,7.7,168.0
440,401119286,0.6363636363636364,0.625,8.0,167.0
428,401119284,0.4375,0.6,6.7,115.0
423,401119283,0.5,0.6857142857142857,7.5,214.0
413,401119279,0.5,0.6060606060606061,7.9,178.0
410,401119276,0.2307692307692307,0.5555555555555556,7.9,89.0
396,401119275,0.3888888888888889,0.4901960784313725,5.9,117.0
397,401119274,0.4285714285714285,0.6956521739130435,8.6,181.0
398,401119272,0.2666666666666666,0.4883720930232558,5.6,147.0
356,401119267,0.4,0.7727272727272727,10.5,115.0
316,401119261,0.4090909090909091,0.3809523809523809,8.8,252.0
303,401119256,0.375,0.6744186046511628,7.1,74.0
534,401117911,0.3846153846153846,0.5517241379310345,8.7,93.0
529,401117908,0.3125,0.5641025641025641,11.1,94.0
541,401117907,0.4117647058823529,0.5555555555555556,5.2,78.0
530,401117906,0.2222222222222222,0.4814814814814814,6.7,221.0
513,401117905,0.2941176470588235,0.4,4.3,203.0
522,401117903,0.4705882352941176,0.6666666666666666,9.9,171.0
484,401117902,0.5625,0.7619047619047619,11.9,146.0
483,401117900,0.4210526315789473,0.6052631578947368,7.6,167.0
477,401117897,0.5,0.6181818181818182,8.3,97.0
475,401117896,0.5882352941176471,0.6153846153846154,10.3,103.0
461,401117893,0.5454545454545454,0.575,7.7,275.0
451,401117890,0.4166666666666667,0.6896551724137931,10.0,187.0
445,401117889,0.3333333333333333,0.5142857142857142,11.6,103.0
427,401117886,0.4,0.6136363636363636,6.1,168.0
408,401117881,0.5833333333333334,0.6363636363636364,8.3,129.0
402,401117878,0.4375,0.5609756097560976,8.4,154.0
393,401117875,0.3529411764705882,0.5434782608695652,6.5,126.0
353,401117869,0.4666666666666667,0.4848484848484848,6.9,304.0
308,401117858,0.2307692307692307,0.64,6.5,90.0
290,401117855,0.1,0.5217391304347826,3.6,103.0
560,401117558,0.4210526315789473,0.6111111111111112,6.5,108.0
566,401117557,0.0833333333333333,0.6666666666666666,6.1,188.0
553,401117554,0.5,0.65,7.2,90.0
537,401117553,0.3076923076923077,0.6607142857142857,8.3,99.0
548,401117552,0.4285714285714285,0.625,5.7,89.0
547,401117551,0.5714285714285714,0.7368421052631579,7.3,53.0
520,401117546,0.3571428571428571,0.5555555555555556,5.1,158.0
506,401117543,0.6666666666666666,0.6666666666666666,8.3,122.0
505,401117542,0.3888888888888889,0.5142857142857142,5.6,113.0
504,401117541,0.4117647058823529,0.6521739130434783,7.0,123.0
499,401117540,0.6363636363636364,0.8,13.2,156.0
479,401117537,0.5882352941176471,0.5098039215686274,6.8,209.0
463,401117534,0.1428571428571428,0.5384615384615384,6.5,121.0
414,401117524,0.1666666666666666,0.5111111111111111,9.0,15.0
420,401117523,0.3846153846153846,0.3571428571428571,7.8,157.0
357,401117509,0.2,0.3125,6.7,143.0
374,401117508,0.4210526315789473,0.5405405405405406,7.6,91.0
372,401117507,0.3333333333333333,0.5925925925925926,7.5,289.0
350,401117505,0.0833333333333333,0.3181818181818182,2.9,62.0
347,401117504,0.35,0.4705882352941176,6.2,93.0
313,401117496,0.2,0.65625,3.7,35.0
307,401117495,0.2,0.5833333333333334,7.4,115.0
444,401117215,0.5,0.5806451612903226,6.0,174.0
412,401117214,0.5454545454545454,0.6363636363636364,6.7,218.0
378,401117213,0.3333333333333333,0.5681818181818182,8.0,101.0
384,401114356,0.5714285714285714,0.6666666666666666,8.0,71.0
501,401114353,0.5294117647058824,0.5869565217391305,6.6,128.0
385,401114350,0.5294117647058824,0.4615384615384615,5.3,223.0
403,401114342,0.3,0.6451612903225806,8.5,131.0
363,401114340,0.5714285714285714,0.6382978723404256,7.1,154.0
472,401114331,0.3846153846153846,0.6428571428571429,15.3,129.0
447,401114330,0.6470588235294118,0.5384615384615384,7.9,326.0
439,401114329,0.4,0.5454545454545454,5.9,278.0
564,401114325,0.2857142857142857,0.6470588235294118,7.9,21.0
559,401114324,0.3333333333333333,0.5454545454545454,9.1,165.0
558,401114321,0.2941176470588235,0.5789473684210527,6.3,82.0
535,401114317,0.2857142857142857,0.53125,5.1,75.0
533,401114315,0.3571428571428571,0.4705882352941176,5.1,97.0
521,401114310,0.25,0.7096774193548387,10.9,106.0
490,401114307,0.4166666666666667,0.6,9.6,82.0
491,401114304,0.5833333333333334,0.75,10.8,174.0
466,401114300,0.2666666666666666,0.5277777777777778,4.7,64.0
450,401114297,0.3846153846153846,0.7045454545454546,6.6,134.0
456,401114293,0.5,0.6842105263157895,10.4,145.0
437,401114292,0.6428571428571429,0.6896551724137931,7.7,146.0
435,401114290,0.2941176470588235,0.5208333333333334,5.3,178.0
421,401114288,0.4285714285714285,0.5384615384615384,9.3,57.0
388,401114273,0.3846153846153846,0.5806451612903226,5.8,117.0
386,401114271,0.4210526315789473,0.6666666666666666,6.8,90.0
390,401114268,0.25,0.6153846153846154,5.7,190.0
348,401114260,0.3636363636363636,0.6744186046511628,11.7,24.0
349,401114259,0.5,0.5769230769230769,8.3,223.0
315,401114251,0.2222222222222222,0.5555555555555556,3.1,116.0
321,401114250,0.4375,0.65,6.0,216.0
325,401114248,0.1333333333333333,0.2777777777777778,3.7,151.0
291,401114246,0.5625,0.6666666666666666,7.8,184.0
312,401114244,0.4285714285714285,0.7297297297297297,8.1,113.0
309,401114242,0.4615384615384615,0.6551724137931034,6.9,69.0
294,401114238,0.2727272727272727,0.5,4.4,181.0
292,401114237,0.2,0.59375,3.6,145.0
334,401114230,0.5,0.5416666666666666,5.3,239.0
474,401114227,0.375,0.5576923076923077,6.1,53.0
418,401114222,0.4166666666666667,0.6857142857142857,7.3,171.0
354,401114220,0.3846153846153846,0.7333333333333333,7.0,247.0
342,401114219,0.3529411764705882,0.7058823529411765,8.3,171.0
314,401114218,0.3125,0.4871794871794871,6.6,206.0
373,401114215,0.6153846153846154,0.6721311475409836,9.3,150.0
545,401114206,0.3846153846153846,0.55,10.2,193.0
389,401114202,0.6923076923076923,0.6923076923076923,8.6,164.0
332,401114200,0.3333333333333333,0.4545454545454545,5.1,263.0
462,401114197,0.1111111111111111,0.64,8.1,40.0
434,401114196,0.2307692307692307,0.7666666666666667,9.6,125.0
546,401114191,0.3529411764705882,0.6,5.9,32.0
492,401114190,0.3,0.6206896551724138,8.4,127.0
446,401114188,0.3571428571428571,0.627906976744186,7.5,196.0
341,401114185,0.5789473684210527,0.6046511627906976,5.1,105.0
536,401114182,0.5384615384615384,0.7428571428571429,8.3,61.0
429,401114178,0.3125,0.4242424242424242,5.3,107.0
346,401114176,0.3125,0.525,5.2,119.0
331,401114175,0.375,0.6,5.4,186.0
401,401114167,0.375,0.6590909090909091,7.7,159.0
391,401114166,0.4705882352941176,0.5238095238095238,5.4,217.0
289,401114164,0.2727272727272727,0.5641025641025641,9.3,178.0
542,401114162,0.4,0.5555555555555556,8.4,154.0
523,401114161,0.3333333333333333,0.6666666666666666,9.3,74.0
497,401114160,0.5,0.6363636363636364,6.6,47.0
411,401114157,0.3846153846153846,0.6666666666666666,7.1,32.0
375,401114156,0.4375,0.5384615384615384,5.4,105.0
371,401114155,0.6153846153846154,0.6153846153846154,8.8,108.0
563,401112522,0.4615384615384615,0.7317073170731707,7.9,71.0
539,401112517,0.1,0.5277777777777778,6.9,164.0
526,401112513,0.4666666666666667,0.6129032258064516,7.3,230.0
510,401112507,0.4285714285714285,0.627906976744186,7.5,136.0
489,401112504,0.3,0.6818181818181818,10.4,143.0
486,401112502,0.7,0.6896551724137931,7.8,281.0
468,401112501,0.25,0.3214285714285714,5.0,96.0
478,401112499,0.5384615384615384,0.5172413793103449,12.2,186.0
448,401112494,0.45,0.5625,4.6,176.0
452,401112493,0.2857142857142857,0.5714285714285714,5.5,78.0
459,401112491,0.3684210526315789,0.5116279069767442,5.3,100.0
432,401112489,0.4285714285714285,0.5306122448979592,7.1,143.0
426,401112488,0.3846153846153846,0.5483870967741935,6.5,157.0
441,401112487,0.4117647058823529,0.627906976744186,6.5,169.0
422,401112483,0.2777777777777778,0.4318181818181818,6.3,51.0
416,401112481,0.4666666666666667,0.5892857142857143,7.6,245.0
406,401112478,0.5263157894736842,0.5952380952380952,6.0,74.0
405,401112477,0.3125,0.7435897435897436,7.7,41.0
399,401112476,0.4666666666666667,0.5818181818181818,8.5,94.0
404,401112474,0.4545454545454545,0.4,3.7,123.0
395,401112473,0.2666666666666666,0.4545454545454545,9.2,259.0
379,401112470,0.2142857142857142,0.4516129032258064,4.1,43.0
380,401112467,0.4117647058823529,0.5555555555555556,5.3,146.0
382,401112466,0.1666666666666666,0.7096774193548387,9.1,252.0
358,401112461,0.25,0.5952380952380952,8.0,85.0
361,401112459,0.4375,0.6428571428571429,7.7,146.0
362,401112458,0.3333333333333333,0.4509803921568627,4.3,31.0
338,401112455,0.3571428571428571,0.5625,4.3,163.0
340,401112452,0.3333333333333333,0.5384615384615384,9.1,183.0
352,401112451,0.4375,0.5945945945945946,6.3,95.0
333,401112448,0.125,0.6,6.3,144.0
329,401112443,0.2727272727272727,0.7692307692307693,7.9,179.0
318,401112441,0.2666666666666666,0.64,6.8,92.0
322,401112440,0.4,0.6052631578947368,6.3,178.0
306,401112435,0.4444444444444444,0.6170212765957447,7.3,98.0
298,401112431,0.0833333333333333,0.6764705882352942,9.6,99.0
295,401112430,0.375,0.6875,8.7,180.0
296,401112262,0.5,0.6538461538461539,8.1,96.0
335,401112259,0.3125,0.6862745098039216,7.3,24.0
487,401112249,0.4,0.6129032258064516,5.9,251.0
467,401112243,0.375,0.5641025641025641,6.3,128.0
400,401112242,0.3125,0.59375,4.3,157.0
319,401112239,0.3333333333333333,0.6153846153846154,11.2,179.0
488,401112235,0.5,0.5227272727272727,7.7,178.0
381,401112232,0.4375,0.5510204081632653,5.9,123.0
343,401112231,0.2222222222222222,0.5555555555555556,8.3,123.0
330,401112230,0.25,0.6857142857142857,8.2,57.0
293,401112229,0.3333333333333333,0.5,7.4,174.0
442,401112226,0.4117647058823529,0.5853658536585366,6.7,141.0
317,401112223,0.3125,0.4,8.6,200.0
562,401112221,0.0909090909090909,0.4285714285714285,5.4,164.0
345,401112214,0.5294117647058824,0.6153846153846154,7.5,113.0
337,401112203,0.238095238095238,0.4102564102564102,4.6,161.0
552,401112200,0.3809523809523809,0.5217391304347826,4.3,184.0
519,401112199,0.5,0.6410256410256411,9.4,63.0
498,401112198,0.1111111111111111,0.6071428571428571,7.4,87.0
425,401112196,0.375,0.6,6.5,33.0
419,401112195,0.4444444444444444,0.5813953488372093,6.7,70.0
394,401112194,0.3529411764705882,0.5476190476190477,6.2,1.0
557,401112168,0.5,0.56,8.2,181.0
511,401112166,0.5384615384615384,0.7560975609756098,9.0,91.0
455,401112164,0.4615384615384615,0.8695652173913043,12.8,220.0
433,401112163,0.4285714285714285,0.6296296296296297,7.8,173.0
495,401112154,0.2666666666666666,0.5277777777777778,7.0,275.0
424,401112151,0.5294117647058824,0.75,8.3,156.0
370,401112148,0.0833333333333333,0.375,3.3,221.0
339,401112147,0.4117647058823529,0.5945945945945946,8.0,167.0
320,401112146,0.4,0.6774193548387096,8.9,10.0
301,401112143,0.3571428571428571,0.65,7.8,172.0
554,401112134,0.4210526315789473,0.4054054054054054,3.9,153.0
512,401112133,0.4545454545454545,0.5757575757575758,10.1,69.0
360,401112131,0.5,0.4444444444444444,5.2,236.0
527,401112128,0.3571428571428571,0.7368421052631579,8.1,26.0
471,401112127,0.4117647058823529,0.5348837209302325,6.7,163.0
367,401112125,0.4736842105263157,0.5757575757575758,8.1,226.0
544,401112120,0.1111111111111111,0.3333333333333333,3.1,139.0
409,401112118,0.4,0.6842105263157895,5.5,100.0
540,401112113,0.3571428571428571,0.58,7.4,144.0
516,401112112,0.4705882352941176,0.6153846153846154,7.7,122.0
496,401112111,0.4545454545454545,0.6296296296296297,9.4,51.0
449,401112110,0.375,0.7037037037037037,14.6,102.0
430,401112109,0.3571428571428571,0.5806451612903226,4.5,228.0
460,401112103,0.4,0.6764705882352942,8.0,212.0
438,401112102,0.5263157894736842,0.574468085106383,6.6,259.0
364,401112099,0.4,0.7307692307692307,10.6,142.0
327,401112097,0.4,0.6842105263157895,5.6,173.0
297,401112096,0.3571428571428571,0.6470588235294118,6.4,146.0
517,401112093,0.3529411764705882,0.55,6.8,54.0
503,401112092,0.3333333333333333,0.6129032258064516,9.1,195.0
457,401112091,0.3125,0.6190476190476191,6.1,86.0
344,401112086,0.3333333333333333,0.7142857142857143,9.3,91.0
300,401112085,0.3529411764705882,0.5952380952380952,5.4,34.0
524,401112082,0.4444444444444444,0.6206896551724138,6.7,113.0
485,401112081,0.5,0.4375,4.4,168.0
465,401112080,0.1764705882352941,0.5128205128205128,5.3,14.0
415,401112078,0.4444444444444444,0.7380952380952381,8.6,148.0
383,401112076,0.4666666666666667,0.6,7.6,63.0
365,401112075,0.4444444444444444,0.5806451612903226,5.7,64.0
561,401110865,0.4285714285714285,0.6666666666666666,8.6,180.0
550,401110863,0.3571428571428571,0.5769230769230769,9.4,139.0
543,401110861,0.2666666666666666,0.5862068965517241,6.2,99.0
532,401110857,0.2666666666666666,0.5952380952380952,6.5,-2.0
515,401110849,0.2777777777777778,0.6,4.9,84.0
500,401110848,0.2222222222222222,0.5517241379310345,5.6,21.0
502,401110846,0.4666666666666667,0.5714285714285714,3.6,302.0
494,401110842,0.4,0.525,10.5,123.0
473,401110838,0.2222222222222222,0.6363636363636364,7.8,21.0
476,401110837,0.2,0.5185185185185185,3.7,167.0
453,401110833,0.2777777777777778,0.4166666666666667,4.4,130.0
436,401110830,0.2,0.5,5.4,153.0
443,401110827,0.25,0.4516129032258064,5.0,250.0
417,401110818,0.4615384615384615,0.4444444444444444,4.5,183.0
407,401110817,0.5,0.5384615384615384,5.7,173.0
377,401110811,0.2857142857142857,0.53125,8.8,108.0
376,401110807,0.3846153846153846,0.6136363636363636,6.8,98.0
359,401110804,0.3571428571428571,0.6326530612244898,6.8,56.0
355,401110801,0.2941176470588235,0.6041666666666666,7.3,177.0
369,401110800,0.3076923076923077,0.6170212765957447,5.9,46.0
368,401110798,0.4,0.56,7.1,131.0
336,401110792,0.2857142857142857,0.4074074074074074,5.6,201.0
351,401110789,0.5333333333333333,0.6571428571428571,7.6,140.0
326,401110783,0.3125,0.6071428571428571,6.3,242.0
328,401110778,0.5333333333333333,0.6666666666666666,8.5,121.0
302,401110730,0.6153846153846154,0.65,7.8,93.0
304,401110729,0.2307692307692307,0.5333333333333333,4.7,128.0
311,401110728,0.4117647058823529,0.6458333333333334,8.8,114.0
299,401110726,0.1,0.4736842105263157,4.9,80.0
288,401110723,0.1428571428571428,0.6333333333333333,7.1,87.0
310,401110722,0.2857142857142857,0.7567567567567568,6.5,90.0
305,401110721,0.1538461538461538,0.4848484848484848,4.7,75.0
267,401082044,0.4285714285714285,0.6896551724137931,7.6,58.0
20,401079833,0.3809523809523809,0.5757575757575758,4.8,68.0
269,401056705,0.3125,0.625,7.5,153.0
266,401056704,0.3333333333333333,0.6296296296296297,5.1,51.0
268,401056703,0.2,0.6444444444444445,8.0,94.0
270,401056700,0.3333333333333333,0.4838709677419355,4.0,225.0
265,401056696,0.4666666666666667,0.5142857142857142,7.2,142.0
281,401035254,0.3636363636363636,0.55,4.3,159.0
278,401035252,0.1176470588235294,0.5652173913043478,6.0,224.0
280,401035251,0.2941176470588235,0.3793103448275862,4.7,208.0
285,401032088,0.2857142857142857,0.4857142857142857,7.0,161.0
287,401032086,0.4615384615384615,0.5882352941176471,6.2,72.0
286,401032085,0.45,0.6545454545454545,5.7,129.0
284,401032084,0.4,0.3870967741935484,3.9,130.0
283,401032083,0.2941176470588235,0.4375,4.8,190.0
282,401032081,0.5,0.6052631578947368,9.8,264.0
279,401032080,0.4285714285714285,0.6451612903225806,7.1,224.0
277,401032075,0.3,0.6666666666666666,11.7,200.0
276,401032072,0.5384615384615384,0.4736842105263157,7.5,287.0
275,401032069,0.2857142857142857,0.5151515151515151,5.0,100.0
274,401032063,0.375,0.5172413793103449,5.9,207.0
273,401032061,0.1818181818181818,0.5789473684210527,6.9,124.0
272,401032056,0.3636363636363636,0.6538461538461539,7.8,97.0
262,401022569,0.3333333333333333,0.6,6.6,169.0
264,401022568,0.25,0.5217391304347826,7.7,224.0
238,401022565,0.6363636363636364,0.59375,11.7,64.0
236,401022564,0.45,0.4166666666666667,3.6,221.0
223,401022561,0.4285714285714285,0.6578947368421053,8.1,199.0
233,401022559,0.5384615384615384,0.5555555555555556,5.9,362.0
216,401022558,0.3571428571428571,0.6111111111111112,7.8,89.0
199,401022556,0.2,0.6857142857142857,8.1,107.0
195,401022550,0.2857142857142857,0.45,2.1,101.0
177,401022548,0.4705882352941176,0.4878048780487805,6.9,173.0
156,401022543,0.4375,0.7297297297297297,6.3,62.0
144,401022540,0.3684210526315789,0.4166666666666667,4.2,231.0
138,401022539,0.4615384615384615,0.6842105263157895,6.9,139.0
131,401022535,0.2727272727272727,0.6,8.5,134.0
136,401022534,0.3846153846153846,0.5714285714285714,7.2,82.0
116,401022533,0.375,0.4705882352941176,3.6,214.0
112,401022531,0.1666666666666666,0.5,4.8,157.0
104,401022528,0.3157894736842105,0.5,4.0,51.0
89,401022527,0.4,0.5714285714285714,9.2,39.0
80,401022525,0.2142857142857142,0.4210526315789473,5.1,154.0
50,401022520,0.3571428571428571,0.6,4.9,221.0
5,401022511,0.3809523809523809,0.5384615384615384,7.0,141.0
250,401021701,0.4615384615384615,0.625,8.4,143.0
242,401021699,0.4545454545454545,0.6363636363636364,8.9,92.0
232,401021696,0.4615384615384615,0.391304347826087,6.7,129.0
162,401021682,0.6666666666666666,0.56,9.2,280.0
172,401021681,0.5333333333333333,0.5483870967741935,8.7,208.0
150,401021678,0.1538461538461538,0.6,4.6,127.0
113,401021673,0.1666666666666666,0.5185185185185185,5.0,107.0
83,401021666,0.4444444444444444,0.7450980392156863,7.4,117.0
63,401021664,0.5882352941176471,0.6041666666666666,6.0,200.0
64,401021663,0.4444444444444444,0.5555555555555556,7.9,238.0
65,401021662,0.2941176470588235,0.238095238095238,1.1,310.0
4,401021655,0.3,0.6904761904761905,8.7,72.0
1,401021651,0.3333333333333333,0.631578947368421,10.6,181.0
241,401020790,0.2941176470588235,0.5428571428571428,6.0,179.0
237,401020786,0.4666666666666667,0.6666666666666666,7.4,106.0
218,401020782,0.1428571428571428,0.4545454545454545,4.8,212.0
217,401020780,0.4,0.6896551724137931,6.4,361.0
197,401020776,0.4285714285714285,0.5714285714285714,5.8,201.0
178,401020769,0.3333333333333333,0.5526315789473685,6.1,86.0
160,401020768,0.2,0.4871794871794871,4.3,131.0
146,401020761,0.2631578947368421,0.5483870967741935,6.4,173.0
122,401020760,0.4,0.6,10.8,132.0
119,401020759,0.375,0.4444444444444444,5.4,229.0
130,401020758,0.3333333333333333,0.6521739130434783,12.0,46.0
123,401020757,0.4666666666666667,0.4782608695652174,5.5,261.0
100,401020755,0.5,0.7714285714285715,7.7,201.0
99,401020754,0.4347826086956521,0.5714285714285714,4.6,131.0
95,401020753,0.2941176470588235,0.5806451612903226,6.6,178.0
77,401020750,0.4166666666666667,0.6875,9.2,55.0
84,401020688,0.1666666666666666,0.4146341463414634,4.4,62.0
71,401020683,0.4375,0.6296296296296297,8.7,119.0
51,401020682,0.375,0.6578947368421053,9.2,142.0
49,401020681,0.5294117647058824,0.3529411764705882,6.4,389.0
48,401020679,0.375,0.5454545454545454,4.8,164.0
10,401020675,0.5714285714285714,0.5094339622641509,9.1,161.0
252,401019540,0.3571428571428571,0.5652173913043478,6.9,61.0
247,401019539,0.1333333333333333,0.5,12.8,117.0
231,401019534,0.5,0.6785714285714286,7.4,164.0
209,401019526,0.1363636363636363,0.3088235294117647,5.3,90.0
173,401019516,0.1818181818181818,0.4615384615384615,6.9,135.0
168,401019514,0.1764705882352941,0.5116279069767442,7.6,23.0
147,401019513,0.2,0.6086956521739131,6.7,168.0
151,401019511,0.2727272727272727,0.4761904761904761,6.3,322.0
141,401019510,0.3684210526315789,0.4117647058823529,3.3,200.0
129,401019508,0.3846153846153846,0.2727272727272727,1.3,270.0
127,401019506,0.4375,0.5862068965517241,7.2,281.0
115,401019505,0.4117647058823529,0.2857142857142857,3.8,220.0
58,401019495,0.4705882352941176,0.25,6.3,349.0
69,401019492,0.4166666666666667,0.44,5.1,156.0
59,401019491,0.375,0.4444444444444444,6.6,234.0
39,401019486,0.0,0.6764705882352942,10.3,199.0
26,401019479,0.4,0.6,5.8,233.0
23,401019478,0.2142857142857142,0.4473684210526316,6.3,115.0
7,401019473,0.6153846153846154,0.5757575757575758,6.2,46.0
194,401016410,0.25,0.6551724137931034,10.1,96.0
167,401016409,0.2,0.6,6.9,93.0
257,401015054,0.4166666666666667,0.6060606060606061,8.2,131.0
245,401015051,0.2857142857142857,0.6578947368421053,5.3,190.0
256,401015050,0.3333333333333333,0.5714285714285714,10.9,187.0
230,401015046,0.5294117647058824,0.627906976744186,5.7,68.0
219,401015045,0.2222222222222222,0.6,8.4,195.0
224,401015044,0.4166666666666667,0.7272727272727273,11.5,281.0
212,401015043,0.3333333333333333,0.4102564102564102,4.1,5.0
208,401015042,0.3529411764705882,0.5909090909090909,5.5,155.0
188,401015035,0.2307692307692307,0.53125,9.8,70.0
185,401015033,0.3846153846153846,0.4473684210526316,5.7,31.0
157,401015028,0.0909090909090909,0.5862068965517241,4.2,227.0
161,401015026,0.4285714285714285,0.6923076923076923,7.6,129.0
153,401015024,0.5,0.75,8.0,207.0
154,401015023,0.3,0.725,8.4,64.0
149,401015022,0.3529411764705882,0.5757575757575758,8.6,72.0
145,401015019,0.4210526315789473,0.5,5.2,150.0
135,401015014,0.5625,0.5555555555555556,5.3,187.0
108,401015011,0.5,0.4848484848484848,9.5,104.0
79,401015006,0.1875,0.5833333333333334,6.9,21.0
91,401015005,0.25,0.6153846153846154,6.7,61.0
90,401015004,0.4,0.6285714285714286,8.5,131.0
88,401015003,0.3333333333333333,0.6071428571428571,5.5,272.0
61,401015000,0.4615384615384615,0.6,6.3,120.0
62,401014999,0.3636363636363636,0.6071428571428571,7.9,26.0
43,401014996,0.2307692307692307,0.2692307692307692,6.9,175.0
37,401014993,0.4545454545454545,0.5714285714285714,7.7,123.0
29,401014992,0.1875,0.5609756097560976,8.5,42.0
28,401014989,0.4,0.6739130434782609,8.2,58.0
22,401014983,0.1818181818181818,0.6153846153846154,12.6,209.0
32,401014982,0.2307692307692307,0.5135135135135135,8.2,93.0
14,401014975,0.3333333333333333,0.5434782608695652,7.8,87.0
17,401014974,0.2307692307692307,0.4782608695652174,4.0,217.0
0,401014972,0.1818181818181818,0.5517241379310345,8.4,140.0
143,401013453,0.5,0.4545454545454545,9.0,234.0
120,401013452,0.2666666666666666,0.5333333333333333,5.3,133.0
249,401013447,0.1875,0.5370370370370371,5.8,83.0
